date,year,month,day,atmp_max,atmp_min,pcpn,wspd_max
5/12/1997,1997,5,12,54.4,38.2,0,26.4
5/13/1997,1997,5,13,52.1,29.8,0,13.2
5/14/1997,1997,5,14,54.2,31.8,0.37,15.3
5/15/1997,1997,5,15,43.6,37.7,0.06,26.4
5/16/1997,1997,5,16,51.7,30.7,0.17,22.8
5/17/1997,1997,5,17,55.4,36.2,0,14.6
5/18/1997,1997,5,18,65.6,39,0.33,16.4
5/19/1997,1997,5,19,65.9,42.5,0,25.3
5/20/1997,1997,5,20,58.3,31,0,21.8
5/21/1997,1997,5,21,59.1,36.6,0,29.6
5/22/1997,1997,5,22,62.1,35.5,0,15
5/23/1997,1997,5,23,69.5,36.5,0,18.5
5/24/1997,1997,5,24,76.3,47.3,0,14.6
5/25/1997,1997,5,25,59.2,41.6,0.18,19.6
5/26/1997,1997,5,26,60.1,37.3,0,22.5
5/27/1997,1997,5,27,67,38.2,0,20
5/28/1997,1997,5,28,67.9,40.1,0.06,21
5/29/1997,1997,5,29,57.9,51.2,0.41,14.2
5/30/1997,1997,5,30,66.8,51.5,0,25
5/31/1997,1997,5,31,62.3,48.3,0,12.5
6/1/1997,1997,6,1,60.6,49.9,0.07,25
6/2/1997,1997,6,2,60.4,54.3,0.09,16.8
6/3/1997,1997,6,3,70.7,49.2,0.01,18.2
6/4/1997,1997,6,4,73.9,40.8,0,12.5
6/5/1997,1997,6,5,75.7,43.7,0,17.8
6/6/1997,1997,6,6,74.7,52,0,19.6
6/7/1997,1997,6,7,70.6,55.3,0,23.6
6/8/1997,1997,6,8,73.3,50,0,21.4
6/9/1997,1997,6,9,79.2,46.9,0,12.8
6/10/1997,1997,6,10,82.7,49.3,0,11
6/11/1997,1997,6,11,81.5,53.3,0,9.9
6/12/1997,1997,6,12,74.2,59.1,0.2,25.7
6/13/1997,1997,6,13,78.8,56.3,0.17,19.6
6/14/1997,1997,6,14,71.2,49.4,0,18.2
6/15/1997,1997,6,15,77.5,47.1,0,19.6
6/16/1997,1997,6,16,72.2,60,0.29,17.1
6/17/1997,1997,6,17,71.2,49.7,0,13.9
6/18/1997,1997,6,18,77.5,54.8,0,12.8
6/19/1997,1997,6,19,80.3,55.8,0,16
6/20/1997,1997,6,20,78.8,64,0.32,25.7
6/21/1997,1997,6,21,83.1,63.1,0.43,27.1
6/22/1997,1997,6,22,81.9,60.8,0,12.5
6/23/1997,1997,6,23,84.9,57.5,0.17,18.5
6/24/1997,1997,6,24,87.5,70.8,0,17.1
6/25/1997,1997,6,25,80.9,70.3,0,23.6
6/26/1997,1997,6,26,79,60,0,19.6
6/27/1997,1997,6,27,83.1,51.7,0,12.5
6/28/1997,1997,6,28,85.2,56,0,12.8
6/29/1997,1997,6,29,86.8,60,0,14.6
6/30/1997,1997,6,30,81.1,64.7,0.08,12.8
7/1/1997,1997,7,1,79.5,66.2,0.05,13.2
7/2/1997,1997,7,2,85.4,62.1,0.01,25.7
7/3/1997,1997,7,3,68.7,61.2,0,25
7/4/1997,1997,7,4,66.9,53.8,0,19.3
7/5/1997,1997,7,5,74.9,45.2,0,16
7/6/1997,1997,7,6,76.1,51.1,0.05,20.7
7/7/1997,1997,7,7,72.7,54.5,0,17.5
7/8/1997,1997,7,8,75.5,58.3,0.19,18.9
7/9/1997,1997,7,9,70.9,52.4,0,17.5
7/10/1997,1997,7,10,76,47.7,0,11.7
7/11/1997,1997,7,11,79.3,48.2,0,17.1
7/12/1997,1997,7,12,82.3,52.2,0,12.1
7/13/1997,1997,7,13,86.3,55.9,0,13.5
7/14/1997,1997,7,14,91.4,67.9,0.2,26.8
7/15/1997,1997,7,15,80.9,63.1,0,20.3
7/16/1997,1997,7,16,87.4,63.3,0,18.2
7/17/1997,1997,7,17,81.4,64,0.8,23.2
7/18/1997,1997,7,18,85.1,62.1,0.01,15.7
7/19/1997,1997,7,19,75.3,58,0,14.2
7/20/1997,1997,7,20,81.2,48.9,0,12.8
7/21/1997,1997,7,21,72,61.1,0.57,25.3
7/22/1997,1997,7,22,76.9,55.6,0,14.2
7/23/1997,1997,7,23,74.8,58,0,11.7
7/24/1997,1997,7,24,79.6,62.9,0,10.3
7/25/1997,1997,7,25,81.9,58.2,0,13.2
7/26/1997,1997,7,26,87,68.4,0.17,19.3
7/27/1997,1997,7,27,84.3,63.9,0,12.1
7/28/1997,1997,7,28,80.9,,0,18.5
7/29/1997,1997,7,29,74.6,52.9,0,14.2
7/30/1997,1997,7,30,77.8,48.4,0,13.2
7/31/1997,1997,7,31,81.8,50.2,0,15.3
8/1/1997,1997,8,1,76.9,54,0,16
8/2/1997,1997,8,2,83.6,64,0,17.5
8/3/1997,1997,8,3,73.5,60.3,0.75,18.5
8/4/1997,1997,8,4,74.3,58.5,0.01,15
8/5/1997,1997,8,5,69.3,51,0,19.6
8/6/1997,1997,8,6,75.3,46.1,0.17,20.3
8/7/1997,1997,8,7,77.2,49.2,0.01,16
8/8/1997,1997,8,8,80.4,50.7,0,11.7
8/9/1997,1997,8,9,82.5,55.6,0,16.8
8/10/1997,1997,8,10,75.5,62.9,0.03,15.3
8/11/1997,1997,8,11,63.8,55.4,0.3,13.2
8/12/1997,1997,8,12,67.4,55.5,0.36,13.9
8/13/1997,1997,8,13,72.6,57.2,0.01,16.8
8/14/1997,1997,8,14,72.8,44.1,0,11.7
8/15/1997,1997,8,15,80.9,59.7,0.35,24.6
8/16/1997,1997,8,16,81.7,64.6,0.12,20
8/17/1997,1997,8,17,65.7,53.9,0.28,12.5
8/18/1997,1997,8,18,70.8,51.8,0,15.7
8/19/1997,1997,8,19,72.8,50.9,0,8.9
8/20/1997,1997,8,20,60.1,56.8,0.1,9.9
8/21/1997,1997,8,21,64.9,54.3,0.18,20.7
8/22/1997,1997,8,22,67.2,52.9,0,24.6
8/23/1997,1997,8,23,71,45.3,0,15.3
8/24/1997,1997,8,24,63.7,56.4,0,12.5
8/25/1997,1997,8,25,69.2,54.6,0,9.9
8/26/1997,1997,8,26,74.4,51.4,0,11.4
8/27/1997,1997,8,27,81.9,58,0,18.9
8/28/1997,1997,8,28,67.3,54.8,0,14.2
8/29/1997,1997,8,29,69.2,52.2,0,9.6
8/30/1997,1997,8,30,74.4,50,0,12.5
8/31/1997,1997,8,31,70.1,60.3,0.04,12.8
9/1/1997,1997,9,1,76.7,58.4,0,9.2
9/2/1997,1997,9,2,73.1,55.4,0,18.9
9/3/1997,1997,9,3,64.1,45.5,0,19.3
9/4/1997,1997,9,4,69.2,36.9,0,11
9/5/1997,1997,9,5,70.6,36,0.03,16.8
9/6/1997,1997,9,6,80.3,57.7,0,22.1
9/7/1997,1997,9,7,70.7,52.3,0,10.3
9/8/1997,1997,9,8,73.3,56.5,0,11
9/9/1997,1997,9,9,61.2,56.5,1.82,9.6
9/10/1997,1997,9,10,62.7,57.7,0.89,15.7
9/11/1997,1997,9,11,61.9,55,0,14.6
9/12/1997,1997,9,12,63.3,54.8,0.02,14.6
9/13/1997,1997,9,13,72.3,55.2,0,7.8
9/14/1997,1997,9,14,70.7,53.7,0.03,8.9
9/15/1997,1997,9,15,79.8,51.5,0,9.6
9/16/1997,1997,9,16,78.8,56.8,0,15.3
9/17/1997,1997,9,17,74,54.2,1.2,23.6
9/18/1997,1997,9,18,78.2,47.9,0,14.6
9/19/1997,1997,9,19,79.1,63.3,0.08,19.6
9/20/1997,1997,9,20,66.7,45.3,0.04,19.6
9/21/1997,1997,9,21,59.8,36.7,0,12.1
9/22/1997,1997,9,22,61.6,39.5,0,15.7
9/23/1997,1997,9,23,63.8,44.1,0.04,16.8
9/24/1997,1997,9,24,64.3,33.4,0,13.2
9/25/1997,1997,9,25,72.7,48.1,0,24.3
9/26/1997,1997,9,26,63.2,42.8,0,10.7
9/27/1997,1997,9,27,68.5,39,0,12.1
9/28/1997,1997,9,28,74.6,49.5,0.16,17.5
9/29/1997,1997,9,29,69.7,50.4,0.01,34.3
9/30/1997,1997,9,30,58.1,48,0.01,25
10/1/1997,1997,10,1,54.9,35.4,0,17.8
10/2/1997,1997,10,2,67.2,33,0,17.1
10/3/1997,1997,10,3,78.1,52.2,0,15.7
10/4/1997,1997,10,4,73.2,53.6,0.07,21.8
10/5/1997,1997,10,5,79.8,44.7,0.01,23.6
10/6/1997,1997,10,6,81,54.2,0,14.2
10/7/1997,1997,10,7,81.1,53.2,0,12.8
10/8/1997,1997,10,8,80,54,0,14.6
10/9/1997,1997,10,9,68.6,52.1,0.17,16.8
10/10/1997,1997,10,10,61.8,41.6,0,15
10/11/1997,1997,10,11,66.4,38,0,12.1
10/12/1997,1997,10,12,76.3,42.9,0,15.7
10/13/1997,1997,10,13,70.2,46.2,0.31,23.9
10/14/1997,1997,10,14,49.2,33.8,0,22.5
10/15/1997,1997,10,15,50.7,33,0,22.8
10/16/1997,1997,10,16,49.4,29.4,0,12.1
10/17/1997,1997,10,17,49.2,30.9,0,13.2
10/18/1997,1997,10,18,56.3,26,0,9.2
10/19/1997,1997,10,19,58.1,29.5,0,15.3
10/20/1997,1997,10,20,52.6,29.1,0,20.3
10/21/1997,1997,10,21,46,27.7,0,26.4
10/22/1997,1997,10,22,37.8,25.6,0,16.4
10/23/1997,1997,10,23,41.8,23.4,0,13.9
10/24/1997,1997,10,24,43.4,36.7,0.05,10.3
10/25/1997,1997,10,25,44.8,31.9,0,13.5
10/26/1997,1997,10,26,38.8,31,0.3,21
10/27/1997,1997,10,27,31.6,26.2,0,19.3
10/28/1997,1997,10,28,45.6,23.3,0.47,14.2
10/29/1997,1997,10,29,54.9,33.5,0,20
10/30/1997,1997,10,30,59.3,27.7,0,19.3
10/31/1997,1997,10,31,58,48,0.01,18.9
11/1/1997,1997,11,1,53.7,46.9,0.51,17.1
11/2/1997,1997,11,2,47.6,33.7,0.05,17.8
11/3/1997,1997,11,3,39.2,29.9,0,18.2
11/4/1997,1997,11,4,41.7,31,0.07,14.2
11/5/1997,1997,11,5,42.1,34.5,0,12.1
11/6/1997,1997,11,6,61.6,36.5,0.44,12.5
11/7/1997,1997,11,7,45,34.4,0,15.3
11/8/1997,1997,11,8,49.7,31.2,0,15
11/9/1997,1997,11,9,41.7,31.6,0,16.4
11/10/1997,1997,11,10,42.9,27.5,0.03,18.2
11/11/1997,1997,11,11,36.9,22.1,0,14.2
11/12/1997,1997,11,12,29.7,16.1,0,16.8
11/13/1997,1997,11,13,31.9,16.1,0.03,14.6
11/14/1997,1997,11,14,31.7,28.4,0.1,18.5
11/15/1997,1997,11,15,30.3,22.8,0.09,13.5
11/16/1997,1997,11,16,28.6,12.8,0,17.8
11/17/1997,1997,11,17,33,21,0.03,21.4
11/18/1997,1997,11,18,38.2,17.5,0,16.8
11/19/1997,1997,11,19,33.4,29.1,0,17.8
11/20/1997,1997,11,20,41.9,25.5,0.02,12.1
11/21/1997,1997,11,21,38.9,29.3,0.04,14.6
11/22/1997,1997,11,22,42.9,26.4,0,15.7
11/23/1997,1997,11,23,34.9,20.5,0,21.8
11/24/1997,1997,11,24,30.3,16.4,0,12.1
11/25/1997,1997,11,25,51.5,24.5,0.02,24.3
11/26/1997,1997,11,26,47.6,34.1,0.02,26.1
11/27/1997,1997,11,27,45.6,26,0.07,20.3
11/28/1997,1997,11,28,50.8,39,0,18.5
11/29/1997,1997,11,29,44.3,39.9,0.15,11
11/30/1997,1997,11,30,40.6,35.4,0.02,20.3
12/1/1997,1997,12,1,36.1,30.5,0,21
12/2/1997,1997,12,2,36.8,26.3,0,11.7
12/3/1997,1997,12,3,36.1,27.9,0.01,13.9
12/4/1997,1997,12,4,35.7,28.2,0.07,15.7
12/5/1997,1997,12,5,30.5,25.6,0,21
12/6/1997,1997,12,6,34.1,26.3,0.02,22.5
12/7/1997,1997,12,7,35.9,31.1,0,16
12/8/1997,1997,12,8,32.9,28.4,0,12.1
12/9/1997,1997,12,9,32.5,28.3,0,12.1
12/10/1997,1997,12,10,30.8,27.6,0.01,20.7
12/11/1997,1997,12,11,29.3,21.7,0,16.4
12/12/1997,1997,12,12,29.5,21.2,0,23.9
12/13/1997,1997,12,13,31.6,23.9,0,22.5
12/14/1997,1997,12,14,40.5,17.2,0.11,13.2
12/15/1997,1997,12,15,43.6,23.1,0,21.8
12/16/1997,1997,12,16,42.5,30.7,0,17.1
12/17/1997,1997,12,17,43.4,19.4,0,9.2
12/18/1997,1997,12,18,41.8,24.1,0,19.6
12/19/1997,1997,12,19,44.9,32.5,0,12.5
12/20/1997,1997,12,20,34.1,27.2,0.01,15.7
12/21/1997,1997,12,21,28.7,24.7,0,15
12/22/1997,1997,12,22,31.1,25.9,0.08,16
12/23/1997,1997,12,23,32.1,28.3,0.11,15.7
12/24/1997,1997,12,24,32.4,26.9,0.02,20
12/25/1997,1997,12,25,32.3,30.4,0.29,12.1
12/26/1997,1997,12,26,31.6,26.8,0,23.2
12/27/1997,1997,12,27,29.3,14.5,0.02,13.5
12/28/1997,1997,12,28,32,12.9,0,16.4
12/29/1997,1997,12,29,35.8,26.9,0,11.4
12/30/1997,1997,12,30,28.5,12.8,0.01,18.2
12/31/1997,1997,12,31,18.2,7.4,0,15.3
1/1/1998,1998,1,1,38.7,15.5,0,30.7
1/2/1998,1998,1,2,45.3,34.7,0,23.2
1/3/1998,1998,1,3,50.9,41.1,0.19,23.6
1/4/1998,1998,1,4,45,29.5,0.33,20.3
1/5/1998,1998,1,5,52.2,44.4,0.91,15
1/6/1998,1998,1,6,52.6,46.7,0.04,14.2
1/7/1998,1998,1,7,47.8,30.4,0.39,24.3
1/8/1998,1998,1,8,31,27.9,0,1
1/9/1998,1998,1,9,34.5,29.1,0.42,26.8
1/10/1998,1998,1,10,29.8,15.3,0,31.1
1/11/1998,1998,1,11,19.4,13.7,0,20.7
1/12/1998,1998,1,12,31.6,13.6,0,24.6
1/13/1998,1998,1,13,22.9,5.6,0,22.8
1/14/1998,1998,1,14,21.8,2.6,0,21
1/15/1998,1998,1,15,25.1,19.5,0,19.6
1/16/1998,1998,1,16,25,20.4,0,14.2
1/17/1998,1998,1,17,28.3,23.2,0.01,8.2
1/18/1998,1998,1,18,28.8,21.2,0,16
1/19/1998,1998,1,19,29.1,21.3,0,15.3
1/20/1998,1998,1,20,27.3,13.1,0.02,8.2
1/21/1998,1998,1,21,27.9,18.8,0,16.4
1/22/1998,1998,1,22,28.2,20.8,0,18.5
1/23/1998,1998,1,23,31.2,22.8,0,18.5
1/24/1998,1998,1,24,30.6,25.6,0,12.8
1/25/1998,1998,1,25,28.7,23.6,0,14.2
1/26/1998,1998,1,26,35.1,25.9,0.24,12.5
1/27/1998,1998,1,27,40.3,29.8,0,13.2
1/28/1998,1998,1,28,34.9,30.8,0,9.9
1/29/1998,1998,1,29,32.6,30.1,0.12,16.8
1/30/1998,1998,1,30,32.5,28.8,0,12.1
1/31/1998,1998,1,31,37.5,28.4,0,14.6
2/1/1998,1998,2,1,43.5,25.3,0,14.6
2/2/1998,1998,2,2,41.3,23,0,25
2/3/1998,1998,2,3,33.2,20.4,0,11.7
2/4/1998,1998,2,4,28.9,19.5,0,21.4
2/5/1998,1998,2,5,28.2,21.4,0,20.7
2/6/1998,1998,2,6,32.9,21.6,0,13.9
2/7/1998,1998,2,7,34.2,22.1,0,12.1
2/8/1998,1998,2,8,42.4,17.6,0,8.9
2/9/1998,1998,2,9,47.2,19.4,0,9.2
2/10/1998,1998,2,10,49.4,23.4,0,9.9
2/11/1998,1998,2,11,38.3,33.2,0.57,12.5
2/12/1998,1998,2,12,33.3,29.4,0.03,18.9
2/13/1998,1998,2,13,31.4,28.5,0,8.2
2/14/1998,1998,2,14,34.2,25.9,0,11
2/15/1998,1998,2,15,45.8,25.4,0,15.7
2/16/1998,1998,2,16,43.7,30.5,0.3,17.5
2/17/1998,1998,2,17,40.9,35.6,0.73,24.6
2/18/1998,1998,2,18,37.7,33,0.08,16.8
2/19/1998,1998,2,19,38,32.6,0,12.5
2/20/1998,1998,2,20,37.2,32.2,0.12,9.6
2/21/1998,1998,2,21,35.6,32.1,0,13.2
2/22/1998,1998,2,22,45.6,27.4,0,9.9
2/23/1998,1998,2,23,41,28.1,0,14.6
2/24/1998,1998,2,24,42.9,24.9,0.08,13.5
2/25/1998,1998,2,25,49.8,27.6,0,11.4
2/26/1998,1998,2,26,51.5,32.3,0,23.9
2/27/1998,1998,2,27,54,37.8,0.12,18.5
2/28/1998,1998,2,28,55,27.9,0.04,17.8
3/1/1998,1998,3,1,41,30.2,0.29,15
3/2/1998,1998,3,2,35.6,30.1,0.12,15.7
3/3/1998,1998,3,3,33.5,26.6,0.01,14.2
3/4/1998,1998,3,4,34.7,26.6,0.02,14.6
3/5/1998,1998,3,5,35.9,28.5,0,13.9
3/6/1998,1998,3,6,35,29.9,0.04,10.7
3/7/1998,1998,3,7,42.4,26.1,0,18.2
3/8/1998,1998,3,8,37.6,31,0.47,17.5
3/9/1998,1998,3,9,34.8,17.4,0.97,32.5
3/10/1998,1998,3,10,21.6,11.8,0.01,19.6
3/11/1998,1998,3,11,20.1,5,0,17.5
3/12/1998,1998,3,12,26.9,11.1,0,23.6
3/13/1998,1998,3,13,31.6,13.2,0,21.8
3/14/1998,1998,3,14,31.7,21.3,0.01,30.4
3/15/1998,1998,3,15,26.8,12.9,0.02,10.7
3/16/1998,1998,3,16,32.7,9.8,0,14.6
3/17/1998,1998,3,17,41.4,21.1,0.29,17.1
3/18/1998,1998,3,18,39.3,32.9,0.39,12.8
3/19/1998,1998,3,19,34.6,28.3,0.05,16
3/20/1998,1998,3,20,31.5,27.9,0,28.2
3/21/1998,1998,3,21,32.2,27.8,0,27.5
3/22/1998,1998,3,22,39.4,23.7,0,19.6
3/23/1998,1998,3,23,39.8,22.6,0,15
3/24/1998,1998,3,24,45.3,23.6,0,14.6
3/25/1998,1998,3,25,52.6,30.2,0,24.3
3/26/1998,1998,3,26,70.7,49.2,0,31.8
3/27/1998,1998,3,27,73.7,60.9,0,32.1
3/28/1998,1998,3,28,62.6,51.8,0.31,29.3
3/29/1998,1998,3,29,73.2,42.5,0,16.4
3/30/1998,1998,3,30,76.3,63.5,0,27.1
3/31/1998,1998,3,31,66.6,53.3,0.63,23.6
4/1/1998,1998,4,1,56.9,37.6,0.26,41.1
4/2/1998,1998,4,2,45.5,37.1,0.05,24.3
4/3/1998,1998,4,3,42.1,36.9,0,22.5
4/4/1998,1998,4,4,49.2,32,0,23.6
4/5/1998,1998,4,5,51.6,26.1,0,14.6
4/6/1998,1998,4,6,57.1,25.4,0,11.4
4/7/1998,1998,4,7,58.6,33.7,0,19.3
4/8/1998,1998,4,8,47.6,39,0.47,17.5
4/9/1998,1998,4,9,42.5,37.7,0.17,30.7
4/10/1998,1998,4,10,50.5,33,0,18.9
4/11/1998,1998,4,11,58.9,28.6,0,21.4
4/12/1998,1998,4,12,68.4,39,0,22.1
4/13/1998,1998,4,13,68.9,49.6,0,27.1
4/14/1998,1998,4,14,57.5,46.6,0.08,21.8
4/15/1998,1998,4,15,55.7,39.5,0,16.8
4/16/1998,1998,4,16,64.3,37.8,0.22,27.8
4/17/1998,1998,4,17,48.1,33.8,0,26.1
4/18/1998,1998,4,18,59.6,37,0,16
4/19/1998,1998,4,19,58.4,38.5,0,11
4/20/1998,1998,4,20,65,36.5,0,12.5
4/21/1998,1998,4,21,62.1,40.7,0,20
4/22/1998,1998,4,22,65.2,38.6,0,14.6
4/23/1998,1998,4,23,66,36.5,0,18.5
4/24/1998,1998,4,24,69.2,41.4,0,20.3
4/25/1998,1998,4,25,63.4,36.4,0.11,14.6
4/26/1998,1998,4,26,49.3,34.6,1.09,19.6
4/27/1998,1998,4,27,52.2,29.8,0,15.7
4/28/1998,1998,4,28,61.4,28.4,0,14.6
4/29/1998,1998,4,29,62.5,32.5,0,13.9
4/30/1998,1998,4,30,61.8,50.1,0.31,10.7
5/1/1998,1998,5,1,69.2,53.9,0.87,11.4
5/2/1998,1998,5,2,59.3,51.5,0.18,9.6
5/3/1998,1998,5,3,64.7,49.8,0.04,12.8
5/4/1998,1998,5,4,71.3,49.4,0.09,24.3
5/5/1998,1998,5,5,74,45.2,0.01,20.7
5/6/1998,1998,5,6,75.3,54.6,0,16
5/7/1998,1998,5,7,72.7,55.4,0,23.2
5/8/1998,1998,5,8,65.3,52.1,0.04,23.2
5/9/1998,1998,5,9,67,49.4,0,18.2
5/10/1998,1998,5,10,69.7,44.4,0,15.7
5/11/1998,1998,5,11,64.4,49.5,0.04,20.7
5/12/1998,1998,5,12,71.8,46.4,0,13.5
5/13/1998,1998,5,13,79.3,54.3,0.06,16
5/14/1998,1998,5,14,83.8,49.6,0,11.7
5/15/1998,1998,5,15,87,56.4,0,15.3
5/16/1998,1998,5,16,77.2,62,0,25.7
5/17/1998,1998,5,17,80.3,53.9,0,14.2
5/18/1998,1998,5,18,85,53,0,20.7
5/19/1998,1998,5,19,84.1,62,0,22.5
5/20/1998,1998,5,20,80.2,59.8,0,18.5
5/21/1998,1998,5,21,70.4,48.4,0,15
5/22/1998,1998,5,22,65.8,40,0,14.2
5/23/1998,1998,5,23,70.3,36.8,0,13.9
5/24/1998,1998,5,24,64,46.9,0.12,17.5
5/25/1998,1998,5,25,60.4,47.5,0,15.7
5/26/1998,1998,5,26,76.7,42,0,13.9
5/27/1998,1998,5,27,80.2,47.4,0,14.2
5/28/1998,1998,5,28,82.2,51.6,0,24.3
5/29/1998,1998,5,29,80.6,60.4,0,29.6
5/30/1998,1998,5,30,83.5,51.4,0,17.5
5/31/1998,1998,5,31,74.1,53.2,0.49,31.1
6/1/1998,1998,6,1,68.7,40.5,0,17.5
6/2/1998,1998,6,2,74,49.6,0,30.4
6/3/1998,1998,6,3,59.7,41.5,0,20.3
6/4/1998,1998,6,4,63.9,35.4,0,19.6
6/5/1998,1998,6,5,56.3,38.8,0,13.9
6/6/1998,1998,6,6,58.3,35.9,0,16
6/7/1998,1998,6,7,62.6,39.4,0,17.1
6/8/1998,1998,6,8,68,37.2,0,13.5
6/9/1998,1998,6,9,65,49.5,0.24,17.5
6/10/1998,1998,6,10,64.5,53.8,0.09,9.6
6/11/1998,1998,6,11,67.9,54.7,0.15,19.6
6/12/1998,1998,6,12,80.9,62.3,0.08,23.2
6/13/1998,1998,6,13,71.6,57.7,0.29,21
6/14/1998,1998,6,14,75.9,55.1,0,11.4
6/15/1998,1998,6,15,78.4,58.1,0.05,13.2
6/16/1998,1998,6,16,78.7,57.7,0.11,19.6
6/17/1998,1998,6,17,79.6,58.7,0,18.5
6/18/1998,1998,6,18,83.5,56.8,0,11.7
6/19/1998,1998,6,19,80.8,63.7,0,21
6/20/1998,1998,6,20,86.8,60.6,0,15.7
6/21/1998,1998,6,21,85.5,65.2,0,15.3
6/22/1998,1998,6,22,84.9,62.8,0,16
6/23/1998,1998,6,23,86.3,67.3,0,13.9
6/24/1998,1998,6,24,87.6,60,0.28,22.5
6/25/1998,1998,6,25,91.2,67.4,0.61,26.8
6/26/1998,1998,6,26,83.8,64.9,0.09,34.7
6/27/1998,1998,6,27,82.7,64.6,0.04,23.6
6/28/1998,1998,6,28,83.8,67.3,0,22.1
6/29/1998,1998,6,29,85,62.5,0,17.8
6/30/1998,1998,6,30,73.2,63.6,0.14,21
7/1/1998,1998,7,1,78.6,56.6,0,15
7/2/1998,1998,7,2,79.4,51.4,0,18.2
7/3/1998,1998,7,3,82,59.4,0.03,17.5
7/4/1998,1998,7,4,70.3,56.8,0.26,17.8
7/5/1998,1998,7,5,77.6,50.6,0,14.2
7/6/1998,1998,7,6,80.3,58.9,0.53,16.4
7/7/1998,1998,7,7,75.4,65.2,0.85,12.8
7/8/1998,1998,7,8,78.9,63.3,0,12.8
7/9/1998,1998,7,9,80.2,58.8,0,11.7
7/10/1998,1998,7,10,74.6,56.2,0,15.7
7/11/1998,1998,7,11,77.7,48.3,0,9.6
7/12/1998,1998,7,12,80.2,51.8,0,12.8
7/13/1998,1998,7,13,80.9,54.7,0,15
7/14/1998,1998,7,14,85.3,60.3,0,22.5
7/15/1998,1998,7,15,85.3,64.1,0,12.5
7/16/1998,1998,7,16,83.4,66.3,0.09,20
7/17/1998,1998,7,17,78.9,59.5,0,15.7
7/18/1998,1998,7,18,82.5,50.8,0,10.7
7/19/1998,1998,7,19,84.4,63.4,0.07,21.4
7/20/1998,1998,7,20,86.9,65,0,25.7
7/21/1998,1998,7,21,89,64.3,0.41,36.8
7/22/1998,1998,7,22,80.3,66.3,0,19.6
7/23/1998,1998,7,23,76.4,57.4,0,23.6
7/24/1998,1998,7,24,73.4,51.2,0,13.5
7/25/1998,1998,7,25,74.1,51.9,0,17.8
7/26/1998,1998,7,26,79.4,49.2,0,16.8
7/27/1998,1998,7,27,78,57,0,23.6
7/28/1998,1998,7,28,82.7,61.3,0,24.6
7/29/1998,1998,7,29,79.6,58.8,0,19.3
7/30/1998,1998,7,30,77.9,61,0,11.7
7/31/1998,1998,7,31,78.7,53.4,0,12.5
8/1/1998,1998,8,1,80,49.8,0,12.5
8/2/1998,1998,8,2,82.2,49.4,0,11.4
8/3/1998,1998,8,3,80.3,53.7,0,13.5
8/4/1998,1998,8,4,70.9,63.3,0.14,11.7
8/5/1998,1998,8,5,70.7,64.8,0.02,12.1
8/6/1998,1998,8,6,77.8,66.3,0.67,13.2
8/7/1998,1998,8,7,81.1,67.3,0.22,17.1
8/8/1998,1998,8,8,85.4,65,0.52,23.9
8/9/1998,1998,8,9,80.3,65.4,0.07,20.3
8/10/1998,1998,8,10,81.7,63.9,0.5,18.2
8/11/1998,1998,8,11,73.9,59.8,0,14.2
8/12/1998,1998,8,12,76.8,52.2,0,11
8/13/1998,1998,8,13,79.2,53.2,0,8.5
8/14/1998,1998,8,14,79.1,55.2,0,12.1
8/15/1998,1998,8,15,77.4,61.1,0,12.8
8/16/1998,1998,8,16,81.1,59.3,0,11
8/17/1998,1998,8,17,81.7,61,0.58,18.2
8/18/1998,1998,8,18,72.9,52.1,0.01,15.7
8/19/1998,1998,8,19,74.4,46.1,0,11
8/20/1998,1998,8,20,77.8,51,0,16
8/21/1998,1998,8,21,83.2,64.8,0,12.8
8/22/1998,1998,8,22,82.8,64,0,9.2
8/23/1998,1998,8,23,85.9,67.7,0,21.8
8/24/1998,1998,8,24,85.9,67.4,0,19.6
8/25/1998,1998,8,25,79.9,63.3,0.46,17.5
8/26/1998,1998,8,26,79.1,56.2,0,10.3
8/27/1998,1998,8,27,83.3,55.7,0,8.9
8/28/1998,1998,8,28,72,62.5,0.07,14.6
8/29/1998,1998,8,29,80.9,61.2,0,20
8/30/1998,1998,8,30,79.2,59.1,0,17.8
8/31/1998,1998,8,31,77.1,48.4,0,10.3
9/1/1998,1998,9,1,76.5,49.1,0,13.2
9/2/1998,1998,9,2,71.6,52.8,0.48,24.6
9/3/1998,1998,9,3,74.2,49.2,0,16.4
9/4/1998,1998,9,4,75.8,51.4,0,11.7
9/5/1998,1998,9,5,82.2,51.2,0,15.3
9/6/1998,1998,9,6,85.3,65,0,21
9/7/1998,1998,9,7,74.8,55.5,0.17,18.2
9/8/1998,1998,9,8,65.3,49.1,0,21
9/9/1998,1998,9,9,69,47.6,0,19.3
9/10/1998,1998,9,10,73.5,41.7,0,13.5
9/11/1998,1998,9,11,80.9,55,0,20.7
9/12/1998,1998,9,12,85,55.2,0,12.5
9/13/1998,1998,9,13,87.4,55.4,0,14.2
9/14/1998,1998,9,14,81.5,61.4,0,12.5
9/15/1998,1998,9,15,73,64.6,0.36,17.5
9/16/1998,1998,9,16,75.4,56.7,0,12.5
9/17/1998,1998,9,17,77.5,50.9,0,8.2
9/18/1998,1998,9,18,80.6,48.4,0,8.9
9/19/1998,1998,9,19,81.2,50.3,0,11
9/20/1998,1998,9,20,83.7,58.7,0.02,21.4
